image_path,true_label,predicted_label,confidence,probability
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_493_538\frame6.jpg,fake,real,0.724609375,0.275390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_493_538\frame7.jpg,fake,real,0.599365234375,0.400634765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_493_538\frame8.jpg,fake,real,0.773193359375,0.226806640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_493_538\frame9.jpg,fake,real,0.5791015625,0.4208984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_505_600\frame13.jpg,fake,real,0.50390625,0.49609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_505_600\frame14.jpg,fake,real,0.70458984375,0.29541015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_505_600\frame8.jpg,fake,real,0.547119140625,0.452880859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_510_528\frame1.jpg,fake,real,0.65625,0.34375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_510_528\frame10.jpg,fake,real,0.715087890625,0.284912109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_510_528\frame11.jpg,fake,real,0.689208984375,0.310791015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_510_528\frame12.jpg,fake,real,0.633544921875,0.366455078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_510_528\frame13.jpg,fake,real,0.618408203125,0.381591796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_510_528\frame14.jpg,fake,real,0.542724609375,0.457275390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_510_528\frame2.jpg,fake,real,0.723388671875,0.276611328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_510_528\frame4.jpg,fake,real,0.6748046875,0.3251953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_510_528\frame5.jpg,fake,real,0.558349609375,0.441650390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_510_528\frame6.jpg,fake,real,0.611083984375,0.388916015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_510_528\frame7.jpg,fake,real,0.5947265625,0.4052734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_510_528\frame8.jpg,fake,real,0.54150390625,0.45849609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_510_528\frame9.jpg,fake,real,0.617431640625,0.382568359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_513_305\frame0.jpg,fake,real,0.55712890625,0.44287109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_513_305\frame1.jpg,fake,real,0.619384765625,0.380615234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_513_305\frame10.jpg,fake,real,0.5517578125,0.4482421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_513_305\frame13.jpg,fake,real,0.6806640625,0.3193359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_513_305\frame2.jpg,fake,real,0.52587890625,0.47412109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_513_305\frame5.jpg,fake,real,0.5703125,0.4296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_513_305\frame9.jpg,fake,real,0.51171875,0.48828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_543_559\frame3.jpg,fake,real,0.588134765625,0.411865234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_543_559\frame6.jpg,fake,real,0.6083984375,0.3916015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_568_628\frame0.jpg,fake,real,0.66015625,0.33984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_568_628\frame1.jpg,fake,real,0.517578125,0.482421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_568_628\frame10.jpg,fake,real,0.65966796875,0.34033203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_568_628\frame6.jpg,fake,real,0.5205078125,0.4794921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_568_628\frame7.jpg,fake,real,0.589111328125,0.410888671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_568_628\frame9.jpg,fake,real,0.7889404296875,0.2110595703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_570_624\frame1.jpg,fake,real,0.6279296875,0.3720703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_570_624\frame10.jpg,fake,real,0.8155517578125,0.1844482421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_570_624\frame13.jpg,fake,real,0.595458984375,0.404541015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_570_624\frame14.jpg,fake,real,0.557861328125,0.442138671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_570_624\frame2.jpg,fake,real,0.650634765625,0.349365234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_570_624\frame3.jpg,fake,real,0.6669921875,0.3330078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_570_624\frame4.jpg,fake,real,0.66650390625,0.33349609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_570_624\frame5.jpg,fake,real,0.753662109375,0.246337890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_570_624\frame6.jpg,fake,real,0.6416015625,0.3583984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_570_624\frame7.jpg,fake,real,0.645263671875,0.354736328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_580_524\frame1.jpg,fake,real,0.529541015625,0.470458984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_580_524\frame6.jpg,fake,real,0.641357421875,0.358642578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_580_524\frame9.jpg,fake,real,0.52587890625,0.47412109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_609_596\frame0.jpg,fake,real,0.549072265625,0.450927734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_609_596\frame13.jpg,fake,real,0.672119140625,0.327880859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_609_596\frame14.jpg,fake,real,0.63330078125,0.36669921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_609_596\frame2.jpg,fake,real,0.6533203125,0.3466796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_609_596\frame3.jpg,fake,real,0.75,0.25
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_609_596\frame4.jpg,fake,real,0.8140869140625,0.1859130859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_609_596\frame9.jpg,fake,real,0.541015625,0.458984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_654_648\frame10.jpg,fake,real,0.502685546875,0.497314453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_654_648\frame12.jpg,fake,real,0.500732421875,0.499267578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_654_648\frame8.jpg,fake,real,0.50927734375,0.49072265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_654_648\frame9.jpg,fake,real,0.53466796875,0.46533203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_670_661\frame9.jpg,fake,real,0.522705078125,0.477294921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_692_610\frame3.jpg,fake,real,0.563720703125,0.436279296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_692_610\frame4.jpg,fake,real,0.53369140625,0.46630859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_712_716\frame0.jpg,fake,real,0.680908203125,0.319091796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_712_716\frame11.jpg,fake,real,0.516357421875,0.483642578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_712_716\frame2.jpg,fake,real,0.51171875,0.48828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_712_716\frame3.jpg,fake,real,0.610107421875,0.389892578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_712_716\frame9.jpg,fake,real,0.6064453125,0.3935546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_714_842\frame11.jpg,fake,real,0.558837890625,0.441162109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_720_672\frame0.jpg,fake,real,0.548828125,0.451171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_751_752\frame12.jpg,fake,real,0.51708984375,0.48291015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_751_752\frame5.jpg,fake,real,0.624755859375,0.375244140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_773_652\frame1.jpg,fake,real,0.535400390625,0.464599609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_773_652\frame10.jpg,fake,real,0.718994140625,0.281005859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_773_652\frame11.jpg,fake,real,0.55908203125,0.44091796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_773_652\frame12.jpg,fake,real,0.52685546875,0.47314453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_773_652\frame13.jpg,fake,real,0.672119140625,0.327880859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_773_652\frame14.jpg,fake,real,0.627685546875,0.372314453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_773_652\frame2.jpg,fake,real,0.533447265625,0.466552734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_773_652\frame4.jpg,fake,real,0.74267578125,0.25732421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_773_652\frame5.jpg,fake,real,0.607177734375,0.392822265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_773_652\frame6.jpg,fake,real,0.73046875,0.26953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_773_652\frame7.jpg,fake,real,0.8060302734375,0.1939697265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_773_652\frame9.jpg,fake,real,0.92877197265625,0.07122802734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_776_676\frame10.jpg,fake,real,0.607421875,0.392578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_781_806\frame10.jpg,fake,real,0.607666015625,0.392333984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_831_508\frame0.jpg,fake,real,0.584716796875,0.415283203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_831_508\frame1.jpg,fake,real,0.732421875,0.267578125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_831_508\frame11.jpg,fake,real,0.74853515625,0.25146484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_831_508\frame2.jpg,fake,real,0.8140869140625,0.1859130859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_831_508\frame3.jpg,fake,real,0.579833984375,0.420166015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_831_508\frame4.jpg,fake,real,0.8521728515625,0.1478271484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_831_508\frame5.jpg,fake,real,0.806640625,0.193359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_831_508\frame6.jpg,fake,real,0.64404296875,0.35595703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_831_508\frame7.jpg,fake,real,0.66162109375,0.33837890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_831_508\frame9.jpg,fake,real,0.5322265625,0.4677734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_846_845\frame11.jpg,fake,real,0.70556640625,0.29443359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_853_863\frame13.jpg,fake,real,0.588623046875,0.411376953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_859_843\frame0.jpg,fake,real,0.64306640625,0.35693359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_859_843\frame1.jpg,fake,real,0.50048828125,0.49951171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_859_843\frame3.jpg,fake,real,0.67578125,0.32421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_859_843\frame5.jpg,fake,real,0.511474609375,0.488525390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_859_843\frame9.jpg,fake,real,0.538818359375,0.461181640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_897_969\frame10.jpg,fake,real,0.6064453125,0.3935546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_897_969\frame14.jpg,fake,real,0.673828125,0.326171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_897_969\frame2.jpg,fake,real,0.54345703125,0.45654296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_897_969\frame4.jpg,fake,real,0.59423828125,0.40576171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_897_969\frame7.jpg,fake,real,0.51806640625,0.48193359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_902_901\frame4.jpg,fake,real,0.6904296875,0.3095703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_905_860\frame3.jpg,fake,real,0.629638671875,0.370361328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_905_860\frame8.jpg,fake,real,0.530029296875,0.469970703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_919_015\frame13.jpg,fake,real,0.588134765625,0.411865234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_919_015\frame2.jpg,fake,real,0.5791015625,0.4208984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_926_900\frame14.jpg,fake,real,0.5361328125,0.4638671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_930_763\frame11.jpg,fake,real,0.6826171875,0.3173828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_930_763\frame12.jpg,fake,real,0.672119140625,0.327880859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_930_763\frame13.jpg,fake,real,0.529541015625,0.470458984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_930_763\frame14.jpg,fake,real,0.645751953125,0.354248046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_930_763\frame3.jpg,fake,real,0.730712890625,0.269287109375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_930_763\frame6.jpg,fake,real,0.634521484375,0.365478515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_930_763\frame7.jpg,fake,real,0.6162109375,0.3837890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_981_985\frame10.jpg,fake,real,0.517333984375,0.482666015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_981_985\frame14.jpg,fake,real,0.667724609375,0.332275390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_981_985\frame2.jpg,fake,real,0.51318359375,0.48681640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_981_985\frame4.jpg,fake,real,0.68310546875,0.31689453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_981_985\frame5.jpg,fake,real,0.72021484375,0.27978515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_981_985\frame6.jpg,fake,real,0.58349609375,0.41650390625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_981_985\frame7.jpg,fake,real,0.639404296875,0.360595703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_981_985\frame8.jpg,fake,real,0.7451171875,0.2548828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_981_985\frame9.jpg,fake,real,0.5537109375,0.4462890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_990_008\frame1.jpg,fake,real,0.671142578125,0.328857421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_990_008\frame11.jpg,fake,real,0.6025390625,0.3974609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_990_008\frame13.jpg,fake,real,0.513427734375,0.486572265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_990_008\frame14.jpg,fake,real,0.766845703125,0.233154296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_990_008\frame2.jpg,fake,real,0.7080078125,0.2919921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_990_008\frame3.jpg,fake,real,0.717529296875,0.282470703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_990_008\frame4.jpg,fake,real,0.7935791015625,0.2064208984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_990_008\frame5.jpg,fake,real,0.745361328125,0.254638671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_990_008\frame6.jpg,fake,real,0.54931640625,0.45068359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_990_008\frame8.jpg,fake,real,0.73193359375,0.26806640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_990_008\frame9.jpg,fake,real,0.52392578125,0.47607421875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_992_980\frame10.jpg,fake,real,0.521728515625,0.478271484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_992_980\frame11.jpg,fake,real,0.585205078125,0.414794921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_992_980\frame12.jpg,fake,real,0.54736328125,0.45263671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_992_980\frame13.jpg,fake,real,0.667236328125,0.332763671875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_992_980\frame14.jpg,fake,real,0.655029296875,0.344970703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_992_980\frame3.jpg,fake,real,0.670654296875,0.329345703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_992_980\frame8.jpg,fake,real,0.68310546875,0.31689453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_997_040\frame0.jpg,fake,real,0.5859375,0.4140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_997_040\frame1.jpg,fake,real,0.5126953125,0.4873046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_997_040\frame10.jpg,fake,real,0.697021484375,0.302978515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_997_040\frame12.jpg,fake,real,0.739501953125,0.260498046875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_997_040\frame14.jpg,fake,real,0.566162109375,0.433837890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_997_040\frame3.jpg,fake,real,0.640625,0.359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_997_040\frame5.jpg,fake,real,0.592041015625,0.407958984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_997_040\frame8.jpg,fake,real,0.65478515625,0.34521484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceShifter_997_040\frame9.jpg,fake,real,0.515380859375,0.484619140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_011_805\frame6.jpg,fake,real,0.7523193359375,0.2476806640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_014_790\frame0.jpg,fake,real,0.665771484375,0.334228515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_036_035\frame1.jpg,fake,real,0.565185546875,0.434814453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_036_035\frame11.jpg,fake,real,0.748046875,0.251953125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_036_035\frame13.jpg,fake,real,0.6005859375,0.3994140625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_036_035\frame14.jpg,fake,real,0.62939453125,0.37060546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_036_035\frame3.jpg,fake,real,0.630615234375,0.369384765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_036_035\frame5.jpg,fake,real,0.6533203125,0.3466796875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_064_991\frame0.jpg,fake,real,0.700927734375,0.299072265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_064_991\frame8.jpg,fake,real,0.610595703125,0.389404296875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_064_991\frame9.jpg,fake,real,0.529296875,0.470703125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_091_116\frame3.jpg,fake,real,0.740478515625,0.259521484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_100_077\frame0.jpg,fake,real,0.677490234375,0.322509765625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_100_077\frame1.jpg,fake,real,0.53564453125,0.46435546875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_100_077\frame14.jpg,fake,real,0.518798828125,0.481201171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_100_077\frame3.jpg,fake,real,0.534423828125,0.465576171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_100_077\frame4.jpg,fake,real,0.7672119140625,0.2327880859375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_100_077\frame6.jpg,fake,real,0.72265625,0.27734375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_108_052\frame0.jpg,fake,real,0.664794921875,0.335205078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_108_052\frame1.jpg,fake,real,0.50390625,0.49609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_108_052\frame10.jpg,fake,real,0.521728515625,0.478271484375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_108_052\frame11.jpg,fake,real,0.550537109375,0.449462890625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_108_052\frame2.jpg,fake,real,0.6552734375,0.3447265625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_108_052\frame8.jpg,fake,real,0.587646484375,0.412353515625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_121_093\frame0.jpg,fake,real,0.645263671875,0.354736328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_121_093\frame1.jpg,fake,real,0.893310546875,0.106689453125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_121_093\frame11.jpg,fake,real,0.741943359375,0.258056640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_121_093\frame2.jpg,fake,real,0.601318359375,0.398681640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_121_093\frame3.jpg,fake,real,0.8602294921875,0.1397705078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_121_093\frame5.jpg,fake,real,0.83544921875,0.16455078125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_125_038\frame0.jpg,fake,real,0.545166015625,0.454833984375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_126_104\frame2.jpg,fake,real,0.569580078125,0.430419921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_126_104\frame6.jpg,fake,real,0.5673828125,0.4326171875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_133_148\frame8.jpg,fake,real,0.556884765625,0.443115234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_134_192\frame7.jpg,fake,real,0.564208984375,0.435791015625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_143_140\frame3.jpg,fake,real,0.70556640625,0.29443359375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_143_140\frame5.jpg,fake,real,0.634765625,0.365234375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_143_140\frame7.jpg,fake,real,0.7216796875,0.2783203125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_146_256\frame3.jpg,fake,real,0.54638671875,0.45361328125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_146_256\frame8.jpg,fake,real,0.54443359375,0.45556640625
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_157_245\frame1.jpg,fake,real,0.522705078125,0.477294921875
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_157_245\frame11.jpg,fake,real,0.6826171875,0.3173828125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_157_245\frame3.jpg,fake,real,0.613525390625,0.386474609375
G:/Hiep/Deepfake_Detection/data_preprocessing/frames\fake_FaceSwap_157_245\frame5.jpg,fake,real,0.605712890625,0.394287109375
